myAUC,avg_diff,power,avg_log2FC,pct.1,pct.2,cluster,gene
0.706,0.3275299310148502,0.4119999999999999,0.4725258072178288,0.742,0.32,11,Cox6a1
0.706,0.35403718164895537,0.4119999999999999,0.5107676862552533,0.751,0.366,11,Ramp1
0.704,0.6806127278624468,0.4079999999999999,0.9819166072530607,0.634,0.261,11,Sdc4
0.703,0.2739175421809882,0.4059999999999999,0.39517947971700806,0.681,0.272,11,Pdgfc
0.703,0.4892374316655793,0.4059999999999999,0.7058204164811859,0.657,0.226,11,Angpt1
0.702,0.9300158984309604,0.4039999999999999,1.3417293246142392,0.732,0.43,11,Ctnnbip1
0.702,0.30022739933813714,0.4039999999999999,0.4331365801641206,0.596,0.215,11,Hmgcs1
0.701,0.5099202771401609,0.4019999999999999,0.7356594550788351,0.638,0.243,11,Mdk
0.701,0.3701343124687576,0.4019999999999999,0.5339909370615239,0.634,0.323,11,Cnn3
0.155,0.4630643932187697,0.69,0.6680607037089747,0.119,0.313,12,Zbtb16
0.156,0.4608040018320435,0.688,0.6647996482648781,0.085,0.323,12,Dhx57
0.167,0.3765924549022509,0.6659999999999999,0.5433080671236772,0.119,0.256,12,Krcc1
0.17,0.42470220770710976,0.6599999999999999,0.6127157689136422,0.136,0.312,12,Wasf2
0.828,0.22604652730688857,0.6559999999999999,0.3261162039558212,0.831,0.257,12,Gm32647
0.174,0.24537083909742674,0.652,0.35399529274462127,0.068,0.269,12,Pip5k1a
0.174,0.2893499773201611,0.652,0.4174437773611306,0.119,0.352,12,Snhg9
0.823,0.3493161449655984,0.6459999999999999,0.5039566700443183,0.831,0.208,12,Fkbp10
0.181,0.21622537902274286,0.638,0.31194728203044497,0.068,0.29,12,Smurf1
0.186,0.6734057509549027,0.628,0.9715191374087477,0.119,0.3,12,Plat
0.814,1.057773065976218,0.6279999999999999,1.5260439566698027,0.932,0.296,12,Gfap
0.197,0.95845658982334625,0.606,1.3827605690454887,0.153,0.264,12,Fam13a
0.203,0.4868936890639377,0.594,0.702439110652676,0.085,0.345,12,Myo1e
0.793,1.2193275796548022,0.5860000000000001,1.7591178523871254,0.712,0.181,12,Cnmd
0.788,0.5271138628572365,0.5760000000000001,0.7604645559279626,0.831,0.349,12,Slc7a5
0.213,0.6193046776858045,0.5740000000000001,0.8934677872966483,0.186,0.271,12,Kcnj16
0.785,0.28249335890249005,0.5700000000000001,0.40755176797268877,0.847,0.268,12,Creg1
0.218,0.3939477404684888,0.5640000000000001,0.5683464515432999,0.136,0.27,12,Pomp
0.224,0.5820423958589642,0.552,0.8397096780928563,0.169,0.408,12,Cfl2
0.224,0.5088216981910934,0.552,0.7340745406769915,0.102,0.279,12,Gm9925
0.768,0.3424743721578094,0.536,0.4940860783436327,0.814,0.362,12,Acvr1c
0.767,0.5305692257953895,0.534,0.7654495909033046,0.797,0.292,12,Kpna1
0.237,0.19540946283361393,0.526,0.2819162629728318,0.136,0.341,12,Macrod1
0.76,1.221558045078219,0.52,1.7623357337923655,0.695,0.24,12,Gle1
0.76,0.8050410761133676,0.52,1.161428768220671,0.559,0.227,12,Fzd2
0.758,0.595023114366136,0.516,0.8584368963103319,0.864,0.344,12,Ppid
0.244,0.20517722407500683,0.512,0.2960081636763747,0.119,0.279,12,Tlr3
0.244,0.18215827043236932,0.512,0.26279883340969,0.119,0.274,12,Klhl24
0.754,1.0500830155846987,0.508,1.5149495591057731,0.763,0.286,12,Vamp4
0.248,0.7273248769521597,0.504,1.0493079930940556,0.186,0.308,12,Atl2
0.751,1.4985567363134566,0.502,2.1619603719701743,0.593,0.206,12,Baalc
0.751,0.6593795978924301,0.502,0.9512836759427674,0.712,0.248,12,Foxn2
0.75,0.3967592381067002,0.5,0.5724025852434214,0.78,0.317,12,Nr2e1
0.75,1.2971098471934481,0.5,1.8713339440342307,0.746,0.309,12,Ldha
0.75,0.7666013788214924,0.5,1.1059720075644055,0.559,0.243,12,AC163638.2
0.254,0.640744511222732,0.492,0.9243989288178585,0.102,0.272,12,Pipox
0.255,0.6319082537674774,0.49,0.9116509040071434,0.136,0.35,12,Mgat5
0.744,0.4168845665759848,0.488,0.6014372968223185,0.712,0.293,12,Fbxl12os
0.744,1.570920969647723,0.488,2.2663598925392545,0.644,0.252,12,Acsf2
0.743,0.4383868688162236,0.486,0.6324585616320044,0.661,0.253,12,Scara3
0.743,0.5300081859343662,0.486,0.7646401814780668,0.78,0.378,12,Cdk7
0.739,0.22393747246755613,0.478,0.3230734809981517,0.729,0.304,12,Maob
0.737,0.2632605156234049,0.474,0.3798046403517552,0.678,0.272,12,Stx7
0.737,1.6417685943722848,0.474,2.36857140938814,0.627,0.257,12,1600010M07Rik
0.736,0.29707925690572023,0.472,0.42859477068886087,0.78,0.392,12,Zranb3
0.735,1.1234228334856364,0.47,1.6207565506911572,0.729,0.319,12,Cnih4
0.735,0.442621434556583,0.47,0.6385677486259436,0.644,0.273,12,Fcf1
0.734,0.8687327347345244,0.46799999999999997,1.253316408259403,0.797,0.344,12,Nr1d2
0.266,0.7991090999179363,0.46799999999999997,1.152870735580849,0.102,0.267,12,Glmp
0.267,0.49203868298085773,0.46599999999999997,0.7098617678620205,0.119,0.348,12,Ndufa12
0.732,1.1286078390452456,0.46399999999999997,1.628236932498986,0.627,0.193,12,Phgdh
0.731,0.5305002603540557,0.46199999999999997,0.7653500948030989,0.831,0.378,12,A330033J07Rik
0.729,1.299294696841781,0.45799999999999996,1.8744860157869665,0.695,0.289,12,Mbtps2
0.729,0.8566273433849801,0.45799999999999996,1.2358520201913963,0.78,0.343,12,Arhgef40
0.271,0.17509613798137535,0.45799999999999996,0.2526103299445378,0.22,0.324,12,Ttc28
0.727,0.2379431823211059,0.45399999999999996,0.3432794491479987,0.695,0.311,12,Mrpl53
0.727,1.0958908150906448,0.45399999999999996,1.5810362442870396,0.763,0.292,12,Dclk2
0.725,0.26898775037960077,0.44999999999999996,0.3880672935325308,0.661,0.31,12,Pdia6
0.725,1.3936909953165824,0.44999999999999996,2.010671087474837,0.627,0.233,12,Ldlr
0.724,0.8323570186130121,0.44799999999999995,1.2008373430021146,0.712,0.275,12,Ikbkb
0.721,1.0773693788550056,0.44199999999999995,1.5543154600797386,0.61,0.237,12,Cuedc2
0.721,0.3225316248833996,0.44199999999999995,0.46531477574913904,0.627,0.271,12,Enho
0.72,0.7037113807621563,0.43999999999999995,1.0152409192426886,0.661,0.293,12,Myrip
0.281,0.516834417787708,0.43799999999999994,0.7456344515030602,0.153,0.335,12,Itga6
0.718,0.26056219490711563,0.43599999999999994,0.3759117864356383,0.644,0.26,12,Kcnt1
0.283,0.4534676703083981,0.43400000000000005,0.6542155591573966,0.254,0.29,12,Tnfaip8
0.717,0.44324739519440937,0.43399999999999994,0.6394708189339264,0.593,0.258,12,Psmd12
0.717,0.6613643013172719,0.43399999999999994,0.9541469977314245,0.847,0.4,12,Gm10644
0.716,0.6812376608511338,0.43199999999999994,0.9828181949767281,0.695,0.303,12,Sil1
0.716,0.5082710525460183,0.43199999999999994,0.733280126935554,0.661,0.306,12,Lekr1
0.716,0.5175599310974575,0.43199999999999994,0.7466811459571354,0.61,0.274,12,Clstn2
0.716,0.48516005216962277,0.43199999999999994,0.6999380013025445,0.746,0.338,12,Rsu1
0.716,0.35958801523098904,0.43199999999999994,0.5187758463368548,0.746,0.331,12,2610307P16Rik
0.715,0.6363735665210706,0.42999999999999994,0.9180929885727729,0.797,0.318,12,Slc35a1
0.714,0.19885672525637443,0.42799999999999994,0.2868896113747894,0.61,0.237,12,Pot1b
0.714,0.8881129498931095,0.42799999999999994,1.2812761485600577,0.492,0.21,12,Ikbip
0.713,0.29268107555009726,0.42599999999999993,0.4222495362581744,0.78,0.399,12,Psma4
0.713,0.3410819159415639,0.42599999999999993,0.49207718866580086,0.678,0.332,12,Pnp
0.713,1.385334432166464,0.42599999999999993,1.9986151152592866,0.559,0.283,12,Ccnd3
0.288,0.5441480924336904,0.42400000000000004,0.7850397544632746,0.186,0.344,12,Sesn3
0.712,0.234062459377248,0.42399999999999993,0.33768074940183146,0.729,0.305,12,Vezt
0.712,0.41960611855579255,0.42399999999999993,0.6053636663671098,0.559,0.267,12,H2-Ke6
0.712,1.1234002699843437,0.42399999999999993,1.620723998439737,0.627,0.303,12,Slc25a20
0.711,1.2969908744046266,0.42199999999999993,1.8711623025817952,0.61,0.322,12,Wars2
0.711,0.5208709601519215,0.42199999999999993,0.7514579511542487,0.864,0.44,12,Fnta
0.709,0.3549801118762227,0.4179999999999999,0.5121280470180358,0.797,0.34,12,Yap1
0.709,0.9439328202045046,0.4179999999999999,1.361807198641373,0.593,0.294,12,Chmp3
0.707,0.3178033215159072,0.4139999999999999,0.4584932759290421,0.61,0.331,12,Idh1
0.707,0.9446694216298255,0.4139999999999999,1.362869889864794,0.746,0.328,12,Prkar2a
0.706,0.9023105803761508,0.4119999999999999,1.3017589996503156,0.441,0.262,12,Elf1
0.705,1.035348538164785,0.4099999999999999,1.4936922016019727,0.78,0.348,12,Adgrb2
0.705,0.5165015619085322,0.4099999999999999,0.7451542419768435,0.746,0.346,12,Rab5if
0.705,1.129160791340646,0.4099999999999999,1.6290346740334043,0.559,0.255,12,Pi4kb
0.705,0.4957652475924714,0.4099999999999999,0.715238064146746,0.678,0.29,12,Lcat
0.704,0.27256404901786313,0.4079999999999999,0.3932268018426881,0.695,0.338,12,Dok5
0.704,1.2911293354597277,0.4079999999999999,1.8627058894140134,0.492,0.232,12,Tor1a
0.703,0.40255586677296096,0.4059999999999999,0.580765352674109,0.627,0.312,12,2610001J05Rik
0.703,0.5433314420206986,0.4059999999999999,0.7838615769623101,0.508,0.287,12,Ikzf5
0.703,0.36034880332323327,0.4059999999999999,0.5198734315447007,0.492,0.249,12,Actr3b
0.702,1.0006698991317182,0.4039999999999999,1.4436615010441904,0.525,0.26,12,Mocs2
0.701,0.5209400870496619,0.4019999999999999,0.7515576801868133,0.593,0.278,12,Crem
0.941,2.752184260541832,0.8819999999999999,3.9705625842963608,0.974,0.409,13,Ptn
0.938,3.1907461414548552,0.8759999999999999,4.603273635012514,0.948,0.423,13,Tspan7
0.922,2.5721764404862415,0.8440000000000001,3.7108661949809254,0.922,0.36,13,4930488L21Rik
0.915,2.8931156532631124,0.8300000000000001,4.173883605680925,0.909,0.308,13,St6galnac5
0.91,2.337929941670911,0.8200000000000001,3.3729199327944452,0.909,0.31,13,Fam13c
0.91,2.7945255233814716,0.8200000000000001,4.0316481142200855,0.896,0.213,13,Adam23
0.904,1.896996145805927,0.808,2.7367869321396885,0.974,0.463,13,Slc1a2
0.89,1.9292257115346836,0.78,2.783284366786569,0.935,0.403,13,Tenm3
0.889,2.096861854692002,0.778,3.025132199193387,0.948,0.442,13,Grm3
0.885,2.3134955985235406,0.77,3.3376686271083544,0.909,0.373,13,Mertk
0.871,1.5683401825624652,0.742,2.26263660380976,0.844,0.246,13,Dach1
0.847,1.6071910428086265,0.694,2.318686547221165,0.87,0.255,13,Meis2
0.834,1.5925006444480592,0.6679999999999999,2.297492782357694,0.87,0.319,13,Wls
0.832,1.4574398534353115,0.6639999999999999,2.1026412489450617,0.844,0.291,13,Mipol1
0.832,1.223288353055854,0.6639999999999999,1.7648320405309055,0.87,0.354,13,Scg3
0.827,1.4245782456272347,0.6539999999999999,2.0552319703247095,0.922,0.459,13,Gpm6b
0.824,1.65668804993796,0.6479999999999999,2.390095633945502,0.896,0.44,13,Gpc5
0.823,1.5126385633311963,0.6459999999999999,2.182276153975323,0.818,0.31,13,Rgs7
0.821,0.8364782791871652,0.6419999999999999,1.2067830651946563,0.818,0.25,13,Rasgrf2
0.821,0.7633335161625732,0.6419999999999999,1.1012574783120785,0.831,0.344,13,Ccdc77
0.818,1.7518950023265645,0.6359999999999999,2.5274502320146874,0.818,0.295,13,Gm35552
0.816,1.3578770054135791,0.6319999999999999,1.9590024218473285,0.766,0.224,13,Gm26512
0.816,1.3861077499968686,0.6319999999999999,1.9997307770582442,0.87,0.371,13,Dab1
0.815,1.2975530650213627,0.6299999999999999,1.8719733721965945,0.805,0.209,13,Mttp
0.815,0.9183734401493245,0.6299999999999999,1.3249328077875684,0.818,0.223,13,Dhrs7
0.814,1.837395784110523,0.6279999999999999,2.6508017858865416,0.818,0.269,13,Sntb1
0.812,0.6611541982408747,0.6240000000000001,0.953843883065028,0.831,0.294,13,Rtl8b
0.812,1.112057067185971,0.6240000000000001,1.604359216014727,0.792,0.217,13,Ltbp1
0.811,1.7455895645128883,0.6220000000000001,2.5183534081502685,0.857,0.399,13,Dclk1
0.81,1.510715224297691,0.6200000000000001,2.1795013622897343,0.831,0.291,13,Ankrd28
0.809,1.111963984224839,0.6180000000000001,1.604224925688309,0.857,0.326,13,Ugp2
0.807,1.0285499571432468,0.6140000000000001,1.4838839224771183,0.818,0.3,13,Mpped2
0.805,0.4987117512626579,0.6100000000000001,0.7194889703796878,0.818,0.414,13,Kcnc4
0.804,1.406582424243863,0.6080000000000001,2.0292694880581994,0.831,0.301,13,Mgll
0.804,0.6475648176258272,0.6080000000000001,0.9342385510429461,0.922,0.41,13,Clu
0.803,1.1726649060298686,0.6060000000000001,1.6917978445538142,0.844,0.261,13,Pkia
0.801,0.7841570346602043,0.6020000000000001,1.131299465182471,0.909,0.451,13,Pcdh9
0.8,0.1823201944868429,0.6000000000000001,0.2630324404400779,0.766,0.257,13,Gm13483
0.799,0.9147934062624661,0.5980000000000001,1.3197679106527822,0.74,0.259,13,Gsap
0.796,1.4428496934769837,0.5920000000000001,2.0815920975274063,0.792,0.247,13,Otud5
0.794,1.1327193287689772,0.5880000000000001,1.6341685583340788,0.779,0.322,13,Kcnk10
0.793,0.9211661371402173,0.5860000000000001,1.3289618178870342,0.662,0.139,13,Gm16541
0.79,0.46341173051244333,0.5800000000000001,0.6685618055000744,0.792,0.261,13,Aamdc
0.789,1.01151335736627,0.5780000000000001,1.4593053044652617,0.714,0.189,13,Fam163a
0.788,1.4241719376696491,0.5760000000000001,2.0546457918492296,0.779,0.351,13,Magi3
0.787,0.9020411726433524,0.5740000000000001,1.3013703264502279,0.792,0.262,13,Pdgfrb
0.787,1.0890006890367316,0.5740000000000001,1.5710958935979586,0.779,0.255,13,Robo2
0.786,0.9594127337680342,0.5720000000000001,1.384139993172865,0.805,0.304,13,Tram1
0.786,1.277039894222343,0.5720000000000001,1.8423791224119408,0.766,0.258,13,Acat3
0.786,0.7388343203799558,0.5720000000000001,1.0659126100507281,0.883,0.396,13,Gpc6
0.785,0.5792294675216215,0.5700000000000001,0.8356514803301978,0.766,0.208,13,4921511C10Rik
0.785,1.1297159355101103,0.5700000000000001,1.62983557777367,0.766,0.281,13,Igdcc4
0.785,0.852978484764154,0.5700000000000001,1.2305878299542288,0.779,0.291,13,Pde1c
0.785,0.24242227180032028,0.5700000000000001,0.349741409327361,0.818,0.305,13,Kcnj3
0.784,0.38673027992253983,0.5680000000000001,0.5579338570058485,0.779,0.319,13,Rundc3a
0.784,0.9724549671857898,0.5680000000000001,1.4029559586467815,0.792,0.323,13,Shc3
0.781,1.4381729346511911,0.562,2.0748449607620034,0.818,0.467,13,Cadm1
0.78,1.3566088185714889,0.56,1.9571728149793217,0.753,0.25,13,Scara3
0.779,1.1786332471562826,0.558,1.7004083406992285,0.792,0.32,13,Grin2c
0.778,0.28288331059393823,0.556,0.40811434934412927,0.779,0.329,13,Ninj2
0.778,1.8366080266632145,0.556,2.649665292123884,0.831,0.458,13,Luzp2
0.777,0.9466088884016437,0.554,1.3656679489584669,0.779,0.271,13,Klhl29
0.774,0.9744705833619741,0.548,1.405863878108494,0.779,0.246,13,Dguok
0.774,1.2899733851743547,0.548,1.861038205669789,0.714,0.176,13,Lrrc51
0.771,1.047397841665762,0.542,1.5110756720089966,0.74,0.2,13,Eif1ax
0.77,0.9492420024598167,0.54,1.3694667295522878,0.74,0.281,13,Dmtf1
0.77,0.27885179167929086,0.54,0.40229809699871466,0.727,0.296,13,Yes1
0.769,0.36955576036250315,0.538,0.5331562628069344,0.805,0.394,13,Zcwpw2
0.769,0.4807908759031717,0.538,0.6936346123701669,0.792,0.261,13,Elmo1
0.767,1.3757026882848389,0.534,1.9847194461261497,0.727,0.297,13,Sall3
0.767,0.8592569110316164,0.534,1.2396456843948824,0.74,0.203,13,Nat8f1
0.766,0.9898541923024553,0.532,1.4280577344379015,0.753,0.316,13,Gli3
0.764,0.2249232682817588,0.528,0.32449568373063187,0.727,0.232,13,Bcap29
0.764,0.17787035827477182,0.528,0.2566126838041569,0.792,0.305,13,Csmd1
0.762,1.102936894866091,0.524,1.591201588636786,0.805,0.446,13,Gm42418
0.762,1.084499260193701,0.524,1.5646017045292024,0.701,0.22,13,Smpdl3a
0.762,1.5142024803049916,0.524,2.1845324092377822,0.805,0.404,13,Ptprt
0.761,1.0361989219461476,0.522,1.494919046066196,0.766,0.275,13,Tbc1d9b
0.761,0.7283985782854828,0.522,1.0508570166830347,0.74,0.278,13,Adcy10
0.761,0.6680331943293204,0.522,0.963768176608125,0.74,0.3,13,Slc25a20
0.76,0.19070896612684507,0.52,0.2751348796842601,0.649,0.239,13,Gm16833
0.76,0.2338745136650624,0.52,0.3374096010548999,0.818,0.298,13,Firre
0.76,1.2931981551522451,0.52,1.8656905653248994,0.766,0.387,13,Rgs20
0.759,0.7970816985035073,0.518,1.1499458136143585,0.831,0.328,13,Mif
0.758,1.5701443747135118,0.516,2.265239502878887,0.792,0.263,13,Zhx2
0.755,0.6472323523345492,0.51,0.9337589050159523,0.714,0.244,13,Nit1
0.754,1.0558265376490128,0.508,1.5232357099051996,0.714,0.229,13,Ap1s2
0.754,0.7467533171646246,0.508,1.0773373074407873,0.727,0.278,13,Apopt1
0.754,0.9750440951384731,0.508,1.4066912807043417,0.727,0.339,13,Yap1
0.754,0.9534135194125476,0.508,1.375484956372977,0.779,0.269,13,Rarb
0.753,1.0323568073395823,0.506,1.4893760463767793,0.779,0.305,13,Anapc11
0.753,0.3459654247546403,0.506,0.49912260261256436,0.74,0.285,13,Chst11
0.753,0.5223352637764013,0.506,0.7535704947316415,0.779,0.313,13,Arhgap31
0.752,0.7511549328620736,0.504,1.0836874965793968,0.727,0.325,13,Pde8a
0.752,0.3448621166757114,0.504,0.49753086551851755,0.792,0.322,13,Eif3k
0.751,0.30701548891231867,0.502,0.4429297233299023,0.701,0.24,13,Ddx42
0.751,0.2760959008693096,0.502,0.39832218699392563,0.753,0.268,13,Srp14
0.751,0.4840903323071055,0.502,0.6983947217617507,0.675,0.247,13,Marc2
0.751,1.0738736159739288,0.502,1.5492721403070848,0.753,0.278,13,Ghitm
0.75,1.4367919720766387,0.5,2.0728526529040403,0.792,0.435,13,Frmd4a
0.749,0.7851085767449342,0.498,1.1326722502293087,0.74,0.28,13,Mid1
0.749,0.6146077045952708,0.498,0.8866914875117451,0.818,0.429,13,Lsamp
0.748,1.099717078180428,0.496,1.5865563750718024,0.675,0.191,13,Iscu
0.748,0.5927063110535387,0.496,0.8550944556605333,0.701,0.178,13,Tmem70
0.748,0.7032738316160048,0.496,1.0146096692593907,0.727,0.279,13,Foxo1
0.748,0.7766651250821073,0.496,1.1204909243873609,0.714,0.237,13,Ppara
0.747,0.2534432029827999,0.494,0.36564125209029985,0.688,0.208,13,Fkbp10
0.747,0.9246758922240045,0.494,1.3340253241411486,0.74,0.234,13,Swi5
0.747,1.8623246809485008,0.494,2.6867665817295223,0.753,0.29,13,Dkk3
0.747,1.4241357462121478,0.494,2.0545935786129697,0.779,0.404,13,Gria2
0.744,0.7387385813883391,0.488,1.0657744878823059,0.779,0.314,13,Elp4
0.744,0.853631310515863,0.488,1.2315296584287843,0.831,0.334,13,Robo1
0.743,0.5443223265328453,0.486,0.7852911211340778,0.74,0.271,13,Eif2b3
0.743,1.2534955284302716,0.486,1.8084117826428434,0.818,0.388,13,Zeb2
0.743,1.1757459628153684,0.486,1.6962428698989518,0.753,0.402,13,Rorb
0.742,0.9904530598969485,0.484,1.4289217177466274,0.649,0.214,13,Crot
0.742,1.0639715479601901,0.484,1.5349864758891223,0.649,0.209,13,Scap
0.742,0.3290915305826724,0.484,0.47477871917017955,0.74,0.279,13,Btbd3
0.742,1.1664888745670368,0.484,1.6828877145900123,0.675,0.289,13,Gm44257
0.741,0.1802738570382576,0.482,0.2600801995510196,0.714,0.328,13,Tyw5
0.74,0.33043929772138325,0.48,0.4767231361374691,0.701,0.226,13,Ssu72
0.739,0.7925809574002821,0.478,1.1434526167444152,0.532,0.222,13,Nox1
0.739,0.3285165035661357,0.478,0.47394913054504184,0.688,0.246,13,Cacybp
0.739,0.8994381493173037,0.478,1.2976149576064189,0.818,0.35,13,Cfl1
0.739,0.35508051991105716,0.478,0.5122729051919561,0.701,0.289,13,Lima1
0.739,1.043235229196147,0.478,1.5050702916419427,0.714,0.306,13,Gm48742
0.739,1.4416526797347178,0.478,2.0798651717375622,0.792,0.4,13,Prex2
0.738,0.8304311492350758,0.476,1.1980589008011648,0.74,0.298,13,Fndc3a
0.738,1.2885321163343506,0.476,1.858958894261731,0.727,0.324,13,Aff1
0.737,1.0769747075112193,0.474,1.5537460696892778,0.701,0.336,13,Gpam
0.736,0.2293364140812706,0.472,0.3308625072903093,0.74,0.271,13,Upf3b
0.736,0.9810984249758748,0.472,1.4154258323366677,0.74,0.294,13,6030443J06Rik
0.735,0.5286287914393294,0.47,0.7626501358806457,0.714,0.266,13,Klhl13
0.734,0.8581391596935072,0.46799999999999997,1.238033110082444,0.727,0.298,13,Appbp2
0.734,0.6085436374427381,0.46799999999999997,0.8779428879031723,0.753,0.381,13,Ror1
0.734,0.3598547397560201,0.46799999999999997,0.5191606484863986,0.753,0.374,13,Glrx3
0.734,0.8903225507691956,0.46799999999999997,1.284463928786333,0.584,0.184,13,Lactb2
0.734,0.67797976338248,0.46799999999999997,0.9781180424549785,0.753,0.322,13,Gm15614
0.734,0.965185818627832,0.46799999999999997,1.3924687940707265,0.688,0.259,13,Lzic
0.734,0.759034284373759,0.46799999999999997,1.0950549979307242,0.688,0.254,13,Shroom4
0.733,0.2258584967729742,0.46599999999999997,0.32584493323700625,0.714,0.289,13,Ube4b
0.733,0.35327605232576476,0.46599999999999997,0.5096696087552068,0.701,0.276,13,Rassf8
0.733,0.2762903761730975,0.46599999999999997,0.39860275555027314,0.688,0.237,13,Pantr2
0.732,0.19576429329069622,0.46399999999999997,0.2824281751136186,0.701,0.274,13,Psma6
0.732,0.4912706580962525,0.46399999999999997,0.7087537421697196,0.701,0.298,13,Dgkh
0.732,0.8506060240583482,0.46399999999999997,1.2271650926592574,0.805,0.328,13,Id2
0.731,0.22351883181601695,0.46199999999999997,0.3224695102062618,0.714,0.328,13,Wdr73
0.731,0.718289389975706,0.46199999999999997,1.0362725408411142,0.714,0.265,13,Dnajc6
0.73,1.2792534441999117,0.45999999999999996,1.8455725999873391,0.662,0.257,13,Pik3r3
0.73,0.47707155774131826,0.45999999999999996,0.6882687705025738,0.649,0.27,13,Cachd1
0.729,0.5690101483859014,0.45799999999999996,0.8209081192918324,0.74,0.307,13,Upp2
0.728,0.8194132256489639,0.45599999999999996,1.1821633970825896,0.779,0.304,13,Prpf6
0.727,0.22658965182846003,0.45399999999999996,0.32689976700967915,0.701,0.309,13,Usp7
0.726,0.2807273643405105,0.45199999999999996,0.4050039763758875,0.675,0.27,13,Rcor1
0.725,1.4801738414744778,0.44999999999999996,2.1354394607487963,0.74,0.327,13,Glrb
0.725,1.4807351383634662,0.44999999999999996,2.1362492409870053,0.714,0.32,13,Pigk
0.725,0.6934418561710323,0.44999999999999996,1.0004251270427837,0.753,0.24,13,Unc5c
0.724,1.0345655614303322,0.44799999999999995,1.4925626049500464,0.688,0.265,13,Gm16759
0.724,0.6518748866032089,0.44799999999999995,0.940456666182504,0.623,0.227,13,Ccdc148
0.723,1.0556053991692496,0.44599999999999995,1.522916674517092,0.675,0.246,13,Zfp809
0.723,0.5147686683020112,0.44599999999999995,0.7426542049643272,0.636,0.242,13,Stat3
0.722,0.5609245384445193,0.44399999999999995,0.8092430499268393,0.675,0.202,13,Tmem218
0.721,0.7477578494307987,0.44199999999999995,1.0787865411596096,0.662,0.275,13,Crem
0.721,0.7984673507678287,0.44199999999999995,1.151944887264494,0.675,0.296,13,Mettl24
0.72,0.2409958811731875,0.43999999999999995,0.34768356264322064,0.649,0.278,13,Gk
0.72,1.5151475065996007,0.43999999999999995,2.185895793986524,0.727,0.399,13,Rbms1
0.718,0.853035937398634,0.43599999999999994,1.2306707165850812,0.688,0.35,13,Fat1
0.718,0.48521246272417395,0.43599999999999994,0.7000136137496873,0.701,0.326,13,Myh14
0.718,0.38052797873440447,0.43599999999999994,0.5489858278396273,0.675,0.247,13,Fuca1
0.718,1.2366761406748479,0.43599999999999994,1.784146535337307,0.714,0.267,13,Tnfrsf19
0.717,1.4694913620805208,0.43399999999999994,2.120027900702734,0.623,0.272,13,Cdh4
0.717,0.244117469033594,0.43399999999999994,0.35218706196913185,0.558,0.231,13,Mrpl52
0.717,1.337434192663549,0.43399999999999994,1.929509677271037,0.727,0.289,13,Celrr
0.717,1.4190902403208003,0.43399999999999994,2.047314452284745,0.701,0.297,13,Osbpl11
0.717,0.8703146221982504,0.43399999999999994,1.255598589458568,0.74,0.292,13,Gtdc1
0.716,0.4635593969805869,0.43199999999999994,0.6687748431813718,0.688,0.3,13,Gad1
0.716,0.5253360766186767,0.43199999999999994,0.7578997525378284,0.792,0.474,13,Auts2
0.716,0.18914891569516068,0.43199999999999994,0.27288420266293323,0.584,0.211,13,Gm41609
0.716,1.161278464050452,0.43199999999999994,1.6753706811767375,0.727,0.324,13,Irak2
0.715,0.6989300717679322,0.42999999999999994,1.0083429484677628,0.688,0.236,13,Usp2
0.714,0.8158736107480874,0.42799999999999994,1.1770568122184375,0.727,0.315,13,Pisd
0.714,0.42454340211843045,0.42799999999999994,0.6124866608783908,0.662,0.203,13,Baalc
0.713,1.2069277995954062,0.42599999999999993,1.7412287511873186,0.688,0.294,13,Bcap31
0.713,0.437799111395083,0.42599999999999993,0.6316106069152811,0.662,0.215,13,BC052040
0.713,0.9152337767517429,0.42599999999999993,1.3204032309738172,0.675,0.278,13,Lrrc58
0.712,0.6331048217238474,0.42399999999999993,0.9133771866638809,0.753,0.295,13,Gng12
0.711,0.43270156171801566,0.42199999999999993,0.6242563972754935,0.714,0.294,13,Zswim5
0.709,0.288654132131545,0.4179999999999999,0.41643988495828776,0.61,0.211,13,Snf8
0.708,0.5801485505727589,0.4159999999999999,0.836977436890239,0.597,0.249,13,Zfp64
0.708,0.5097854782419347,0.4159999999999999,0.7354649813768475,0.662,0.332,13,Fhit
0.707,1.2200529307140981,0.4139999999999999,1.7601643127632758,0.662,0.314,13,Prdm16
0.707,0.31834766709711904,0.4139999999999999,0.4592786005995848,0.766,0.316,13,Fgf12
0.706,0.25562194330516175,0.4119999999999999,0.3687845099487561,0.649,0.341,13,Rhbdl3
0.706,0.32833679936805205,0.4119999999999999,0.47368987218964076,0.584,0.232,13,Ldlrad3
0.706,0.8908962446026141,0.4119999999999999,1.2852915940347927,0.701,0.345,13,Cspg5
0.705,0.5583325562325249,0.4099999999999999,0.805503610043523,0.74,0.281,13,Klf7
0.705,0.37876362935983454,0.4099999999999999,0.5464404097465375,0.597,0.233,13,Lifr
0.705,0.7264107181512768,0.4099999999999999,1.0479891407254374,0.805,0.448,13,Trps1
0.705,0.5558389883417683,0.4099999999999999,0.8019061520134094,0.701,0.264,13,Grip1
0.704,0.637034340833667,0.4079999999999999,0.9190462843967017,0.74,0.367,13,Oxr1
0.701,0.31377735593915634,0.4019999999999999,0.4526850353566736,0.662,0.278,13,Bhlhe40
0.701,0.20733490149944955,0.4019999999999999,0.29912103419645875,0.714,0.331,13,Cnn3
